0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
Дата,Требования1,Требования1,Требования1,Требования1,Требования1,Требования1,Требования1,"Справочно: денежные средства, предоставленные Банком России по первым частям сделок репо2","Справочно: денежные средства, предоставленные Банком России по первым частям сделок репо2","Справочно: денежные средства, предоставленные Банком России по первым частям сделок репо2","Справочно: денежные средства, предоставленные Банком России по первым частям сделок репо2","Справочно: денежные средства, предоставленные Банком России по первым частям сделок репо2","Справочно: денежные средства, предоставленные Банком России по первым частям сделок репо2","Справочно: денежные средства, предоставленные Банком России по первым частям сделок репо2"
Дата,всего,по итогам аукционов,по итогам аукционов,по итогам аукционов,по итогам аукционов,по операциям постоянного действия,по операциям постоянного действия,всего,по итогам аукционов,по итогам аукционов,по итогам аукционов,по итогам аукционов,по операциям постоянного действия,по операциям постоянного действия
Дата,всего,ТН,ОСН,1 мес,1 год,ОМ3,ДМ,всего,ТН,ОСН,1 мес,1 год,ОМ3,ДМ
02.06.2026,"4 348 669,2",00,"4 328 795,4",00,00,"19 873,7",00,"4 339 865,3",00,"4 320 000,0",00,00,"19 865,3",00
01.06.2026,"4 343 910,9",00,"4 328 891,8",00,00,"15 019,1",00,"4 335 000,0",00,"4 320 000,0",00,00,"15 000,0",00
29.05.2026,"4 328 891,8",00,"4 328 891,8",00,00,00,00,"4 320 000,0",00,"4 320 000,0",00,00,00,00
28.05.2026,"4 332 024,1",00,"4 332 024,1",00,00,00,00,"4 320 000,0",00,"4 320 000,0",00,00,00,00
27.05.2026,"4 423 030,3",00,"4 420 244,8",00,00,"2 785,5",00,"4 412 784,3",00,"4 410 000,0",00,00,"2 784,3",00
26.05.2026,"4 420 244,8",00,"4 420 244,8",00,00,00,00,"4 410 000,0",00,"4 410 000,0",00,00,00,00
25.05.2026,"4 420 244,8",00,"4 420 244,8",00,00,00,00,"4 410 000,0",00,"4 410 000,0",00,00,00,00
22.05.2026,"4 420 244,8",00,"4 420 244,8",00,00,00,00,"4 410 000,0",00,"4 410 000,0",00,00,00,00
21.05.2026,"4 426 026,4",00,"4 422 273,9",00,00,"3 752,5",00,"4 413 750,9",00,"4 410 000,0",00,00,"3 750,9",00
20.05.2026,"4 791 543,3",00,"4 791 543,3",00,00,00,00,"4 780 000,0",00,"4 780 000,0",00,00,00,00
19.05.2026,"4 792 305,6",00,"4 792 305,6",00,00,00,00,"4 780 000,0",00,"4 780 000,0",00,00,00,00
18.05.2026,"4 792 670,6",00,"4 792 670,6",00,00,00,00,"4 780 000,0",00,"4 780 000,0",00,00,00,00
15.05.2026,"4 793 302,6",00,"4 793 302,6",00,00,00,00,"4 780 000,0",00,"4 780 000,0",00,00,00,00
14.05.2026,"4 793 302,6",00,"4 793 302,6",00,00,00,00,"4 780 000,0",00,"4 780 000,0",00,00,00,00
13.05.2026,"4 139 812,2",00,"4 139 812,2",00,00,00,00,"4 130 000,0",00,"4 130 000,0",00,00,00,00
12.05.2026,"4 139 812,2",00,"4 139 812,2",00,00,00,00,"4 130 000,0",00,"4 130 000,0",00,00,00,00
11.05.2026,"4 141 282,4",00,"4 141 282,4",00,00,00,00,"4 130 000,0",00,"4 130 000,0",00,00,00,00
08.05.2026,"4 141 282,4",00,"4 141 282,4",00,00,00,00,"4 130 000,0",00,"4 130 000,0",00,00,00,00
07.05.2026,"4 144 283,3",00,"4 141 495,9",00,00,"2 787,4",00,"4 132 786,2",00,"4 130 000,0",00,00,"2 786,2",00
06.05.2026,"4 602 699,0",00,"4 602 699,0",00,00,00,00,"4 590 000,0",00,"4 590 000,0",00,00,00,00
05.05.2026,"4 602 699,0",00,"4 602 699,0",00,00,00,00,"4 590 000,0",00,"4 590 000,0",00,00,00,00
04.05.2026,"4 602 699,0",00,"4 602 699,0",00,00,00,00,"4 590 000,0",00,"4 590 000,0",00,00,00,00
30.04.2026,"4 602 807,5",00,"4 602 807,5",00,00,00,00,"4 590 000,0",00,"4 590 000,0",00,00,00,00
29.04.2026,"4 489 916,1",00,"4 489 916,1",00,00,00,00,"4 480 000,0",00,"4 480 000,0",00,00,00,00
28.04.2026,"4 491 360,8",00,"4 491 359,8",00,00,10,00,"4 480 001,0",00,"4 480 000,0",00,00,10,00
27.04.2026,"4 492 897,5",00,"4 492 897,5",00,00,00,00,"4 480 000,0",00,"4 480 000,0",00,00,00,00
24.04.2026,"4 492 897,5",00,"4 492 897,5",00,00,00,00,"4 480 000,0",00,"4 480 000,0",00,00,00,00
23.04.2026,"4 492 897,5",00,"4 492 897,5",00,00,00,00,"4 480 000,0",00,"4 480 000,0",00,00,00,00
22.04.2026,"4 342 386,4",00,"4 342 386,4",00,00,00,00,"4 330 000,0",00,"4 330 000,0",00,00,00,00
21.04.2026,"4 342 467,0",00,"4 342 467,0",00,00,00,00,"4 330 000,0",00,"4 330 000,0",00,00,00,00
20.04.2026,"4 342 467,0",00,"4 342 467,0",00,00,00,00,"4 330 000,0",00,"4 330 000,0",00,00,00,00
17.04.2026,"4 342 467,0",00,"4 342 467,0",00,00,00,00,"4 330 000,0",00,"4 330 000,0",00,00,00,00
16.04.2026,"4 342 467,0",00,"4 342 467,0",00,00,00,00,"4 330 000,0",00,"4 330 000,0",00,00,00,00
15.04.2026,"4 932 643,1","310 127,4","4 622 515,7",00,00,00,00,"4 920 000,0","310 000,0","4 610 000,0",00,00,00,00
14.04.2026,"4 623 072,7",00,"4 623 072,7",00,00,00,00,"4 610 000,0",00,"4 610 000,0",00,00,00,00
13.04.2026,"4 623 072,7",00,"4 623 072,7",00,00,00,00,"4 610 000,0",00,"4 610 000,0",00,00,00,00
10.04.2026,"4 623 275,0",00,"4 623 275,0",00,00,00,00,"4 610 000,0",00,"4 610 000,0",00,00,00,00
09.04.2026,"4 623 275,0",00,"4 623 275,0",00,00,00,00,"4 610 000,0",00,"4 610 000,0",00,00,00,00
08.04.2026,"4 230 687,3",00,"4 230 687,3",00,00,00,00,"4 220 000,0",00,"4 220 000,0",00,00,00,00
07.04.2026,"4 232 005,7",00,"4 232 005,7",00,00,00,00,"4 220 000,0",00,"4 220 000,0",00,00,00,00
06.04.2026,"4 232 165,6",00,"4 232 165,6",00,00,00,00,"4 220 000,0",00,"4 220 000,0",00,00,00,00
03.04.2026,"4 232 165,6",00,"4 232 165,6",00,00,00,00,"4 220 000,0",00,"4 220 000,0",00,00,00,00
02.04.2026,"4 232 165,6",00,"4 232 165,6",00,00,00,00,"4 220 000,0",00,"4 220 000,0",00,00,00,00
01.04.2026,"4 101 482,8",00,"4 101 482,8",00,00,00,00,"4 090 000,0",00,"4 090 000,0",00,00,00,00
31.03.2026,"4 101 710,7",00,"4 101 710,7",00,00,00,00,"4 090 000,0",00,"4 090 000,0",00,00,00,00
30.03.2026,"4 101 710,7",00,"4 101 710,7",00,00,00,00,"4 090 000,0",00,"4 090 000,0",00,00,00,00
27.03.2026,"4 101 710,7",00,"4 101 710,7",00,00,00,00,"4 090 000,0",00,"4 090 000,0",00,00,00,00
26.03.2026,"4 101 802,7",00,"4 101 802,7",00,00,00,00,"4 090 000,0",00,"4 090 000,0",00,00,00,00
25.03.2026,"4 242 587,0",00,"4 190 498,0",00,00,"52 089,0",00,"4 232 066,1",00,"4 180 000,0",00,00,"52 066,1",00
24.03.2026,"4 222 067,9",00,"4 191 283,0",00,00,"30 785,0",00,"4 210 771,5",00,"4 180 000,0",00,00,"30 771,5",00
23.03.2026,"4 222 059,6",00,"4 191 283,0",00,00,"30 776,7",00,"4 210 735,0",00,"4 180 000,0",00,00,"30 735,0",00
20.03.2026,"4 233 432,6",00,"4 192 432,0",00,00,"41 000,6",00,"4 220 982,1",00,"4 180 000,0",00,00,"40 982,1",00
19.03.2026,"4 197 823,4",00,"4 192 432,0",00,00,"5 391,3",00,"4 185 388,9",00,"4 180 000,0",00,00,"5 388,9",00
18.03.2026,"3 675 878,1",00,"3 670 889,8",00,00,"4 988,3",00,"3 664 986,0",00,"3 660 000,0",00,00,"4 986,0",00
17.03.2026,"3 670 889,8",00,"3 670 889,8",00,00,00,00,"3 660 000,0",00,"3 660 000,0",00,00,00,00
16.03.2026,"3 672 743,6",00,"3 670 889,8",00,00,"1 853,8",00,"3 661 851,3",00,"3 660 000,0",00,00,"1 851,3",00
13.03.2026,"3 672 730,6",00,"3 670 889,8",00,00,"1 840,7",00,"3 661 839,9",00,"3 660 000,0",00,00,"1 839,9",00
12.03.2026,"3 670 889,8",00,"3 670 889,8",00,00,00,00,"3 660 000,0",00,"3 660 000,0",00,00,00,00
11.03.2026,"6 080 105,3","3 081 308,5","2 998 796,7",00,00,00,00,"6 070 000,0","3 080 000,0","2 990 000,0",00,00,00,00
10.03.2026,"3 015 487,7",00,"2 998 796,7",00,00,"16 691,0",00,"3 006 683,4",00,"2 990 000,0",00,00,"16 683,4",00
09.03.2026,"2 998 975,1",00,"2 998 900,0",00,00,751,00,"2 990 075,0",00,"2 990 000,0",00,00,750,00
06.03.2026,"2 998 900,0",00,"2 998 900,0",00,00,00,00,"2 990 000,0",00,"2 990 000,0",00,00,00,00
05.03.2026,"2 998 900,0",00,"2 998 900,0",00,00,00,00,"2 990 000,0",00,"2 990 000,0",00,00,00,00
04.03.2026,"3 198 791,0",00,"3 198 791,0",00,00,00,00,"3 190 000,0",00,"3 190 000,0",00,00,00,00
03.03.2026,"3 199 157,0",00,"3 199 157,0",00,00,00,00,"3 190 000,0",00,"3 190 000,0",00,00,00,00
02.03.2026,"3 199 207,1",00,"3 199 157,0",00,00,501,00,"3 190 050,0",00,"3 190 000,0",00,00,500,00
27.02.2026,"3 199 499,7",00,"3 199 499,7",00,00,00,00,"3 190 000,0",00,"3 190 000,0",00,00,00,00
26.02.2026,"3 199 499,7",00,"3 199 499,7",00,00,00,00,"3 190 000,0",00,"3 190 000,0",00,00,00,00
25.02.2026,"3 168 378,0",00,"3 168 378,0",00,00,00,00,"3 160 000,0",00,"3 160 000,0",00,00,00,00
24.02.2026,"3 169 007,4",00,"3 169 007,4",00,00,00,00,"3 160 000,0",00,"3 160 000,0",00,00,00,00
20.02.2026,"3 169 405,3",00,"3 169 405,3",00,00,00,00,"3 160 000,0",00,"3 160 000,0",00,00,00,00
19.02.2026,"3 169 405,3",00,"3 169 405,3",00,00,00,00,"3 160 000,0",00,"3 160 000,0",00,00,00,00
18.02.2026,"3 239 874,9",00,"3 239 874,9",00,00,00,00,"3 230 000,0",00,"3 230 000,0",00,00,00,00
17.02.2026,"3 239 874,9",00,"3 239 874,9",00,00,00,00,"3 230 000,0",00,"3 230 000,0",00,00,00,00
16.02.2026,"3 239 894,2",00,"3 239 894,2",00,00,00,00,"3 230 000,0",00,"3 230 000,0",00,00,00,00
13.02.2026,"3 255 830,6",00,"3 239 894,2",00,00,"15 936,4",00,"3 245 929,0",00,"3 230 000,0",00,00,"15 929,0",00
12.02.2026,"3 264 286,0",00,"3 239 925,7",00,00,"24 360,3",00,"3 254 348,9",00,"3 230 000,0",00,00,"24 348,9",00
11.02.2026,"4 216 900,5","1 450 635,7","2 766 264,8",00,00,00,00,"4 210 000,0","1 450 000,0","2 760 000,0",00,00,00,00
10.02.2026,"2 766 827,0",00,"2 766 827,0",00,00,00,00,"2 760 000,0",00,"2 760 000,0",00,00,00,00
09.02.2026,"2 771 467,4",00,"2 768 485,1",00,00,"2 982,3",00,"2 762 978,1",00,"2 760 000,0",00,00,"2 978,1",00
06.02.2026,"2 771 478,6",00,"2 768 485,1",00,00,"2 993,5",00,"2 762 992,1",00,"2 760 000,0",00,00,"2 992,1",00
05.02.2026,"2 770 733,0",00,"2 768 485,1",00,00,"2 247,9",00,"2 762 246,8",00,"2 760 000,0",00,00,"2 246,9",00
04.02.2026,"3 713 526,0",00,"3 390 444,2",00,00,"323 081,8",00,"3 702 931,4",00,"3 380 000,0",00,00,"322 931,4",00
03.02.2026,"3 716 166,1",00,"3 390 444,2",00,00,"325 721,9",00,"3 705 570,3",00,"3 380 000,0",00,00,"325 570,3",00
02.02.2026,"3 718 829,4",00,"3 390 444,2",00,00,"328 385,2",00,"3 707 927,0",00,"3 380 000,0",00,00,"327 927,0",00
30.01.2026,"3 715 872,5",00,"3 390 444,2",00,00,"325 428,3",00,"3 705 276,8",00,"3 380 000,0",00,00,"325 276,8",00
29.01.2026,"3 728 808,2",00,"3 390 444,2",00,00,"338 364,1",00,"3 718 206,6",00,"3 380 000,0",00,00,"338 206,6",00
28.01.2026,"3 237 133,3",00,"3 237 133,3",00,00,00,00,"3 230 000,0",00,"3 230 000,0",00,00,00,00
27.01.2026,"3 237 140,5",00,"3 237 140,5",00,00,00,00,"3 230 000,0",00,"3 230 000,0",00,00,00,00
26.01.2026,"3 237 140,5",00,"3 237 140,5",00,00,00,00,"3 230 000,0",00,"3 230 000,0",00,00,00,00
23.01.2026,"3 237 645,9",00,"3 237 645,9",00,00,00,00,"3 230 000,0",00,"3 230 000,0",00,00,00,00
22.01.2026,"3 239 927,8",00,"3 239 927,8",00,00,00,00,"3 230 000,0",00,"3 230 000,0",00,00,00,00
21.01.2026,"3 335 685,5",00,"3 317 414,2",00,00,"18 271,4",00,"3 328 262,9",00,"3 310 000,0",00,00,"18 262,9",00
20.01.2026,"3 338 470,1",00,"3 317 414,2",00,00,"21 055,9",00,"3 331 046,1",00,"3 310 000,0",00,00,"21 046,1",00
19.01.2026,"3 321 915,6",00,"3 317 414,2",00,00,"4 501,4",00,"3 314 495,1",00,"3 310 000,0",00,00,"4 495,1",00
16.01.2026,"3 318 300,6",00,"3 318 300,6",00,00,00,00,"3 310 000,0",00,"3 310 000,0",00,00,00,00
15.01.2026,"3 320 193,2",00,"3 320 193,2",00,00,00,00,"3 310 000,0",00,"3 310 000,0",00,00,00,00
14.01.2026,"5 068 587,9",00,"4 731 256,4",00,00,"337 331,5",00,"5 037 174,5",00,"4 700 000,0",00,00,"337 174,5",00
13.01.2026,"5 055 678,1",00,"4 731 299,1",00,00,"324 379,0",00,"5 024 228,0",00,"4 700 000,0",00,00,"324 228,0",00
12.01.2026,"5 108 851,7",00,"4 731 299,1",00,00,"377 552,6",00,"5 075 437,4",00,"4 700 000,0",00,00,"375 437,4",00
09.01.2026,"5 113 113,2",00,"4 731 299,1",00,00,"377 552,6","4 261,5","5 079 678,3",00,"4 700 000,0",00,00,"375 437,4","4 240,9"
08.01.2026,"5 113 271,2",00,"4 731 299,1",00,00,"377 710,6","4 261,5","5 079 678,3",00,"4 700 000,0",00,00,"375 437,4","4 240,9"
06.01.2026,"5 113 271,2",00,"4 731 299,1",00,00,"377 710,6","4 261,5","5 079 678,3",00,"4 700 000,0",00,00,"375 437,4","4 240,9"
05.01.2026,"5 113 271,2",00,"4 731 299,1",00,00,"377 710,6","4 261,5","5 079 678,3",00,"4 700 000,0",00,00,"375 437,4","4 240,9"
30.12.2025,"3 639 108,2",00,"3 637 200,2",00,00,"1 908,0",00,"3 631 907,1",00,"3 630 000,0",00,00,"1 907,1",00
29.12.2025,"3 637 200,2",00,"3 637 200,2",00,00,00,00,"3 630 000,0",00,"3 630 000,0",00,00,00,00
26.12.2025,"3 639 602,7",00,"3 639 602,7",00,00,00,00,"3 630 000,0",00,"3 630 000,0",00,00,00,00
25.12.2025,"3 639 602,7",00,"3 639 602,7",00,00,00,00,"3 630 000,0",00,"3 630 000,0",00,00,00,00
24.12.2025,"3 445 813,9",00,"3 428 260,5",00,00,"17 553,4",00,"3 437 545,3",00,"3 420 000,0",00,00,"17 545,3",00
23.12.2025,"3 429 583,3",00,"3 429 583,3",00,00,00,00,"3 420 000,0",00,"3 420 000,0",00,00,00,00
22.12.2025,"3 429 583,3",00,"3 429 583,3",00,00,00,00,"3 420 000,0",00,"3 420 000,0",00,00,00,00
19.12.2025,"3 430 807,4",00,"3 430 807,4",00,00,00,00,"3 420 000,0",00,"3 420 000,0",00,00,00,00
18.12.2025,"3 430 823,7",00,"3 430 823,7",00,00,00,00,"3 420 000,0",00,"3 420 000,0",00,00,00,00
17.12.2025,"3 187 557,5",00,"3 187 557,5",00,00,00,00,"3 180 000,0",00,"3 180 000,0",00,00,00,00
16.12.2025,"3 187 557,5",00,"3 187 557,5",00,00,00,00,"3 180 000,0",00,"3 180 000,0",00,00,00,00
15.12.2025,"3 187 557,5",00,"3 187 557,5",00,00,00,00,"3 180 000,0",00,"3 180 000,0",00,00,00,00
12.12.2025,"3 187 557,5",00,"3 187 557,5",00,00,00,00,"3 180 000,0",00,"3 180 000,0",00,00,00,00
11.12.2025,"3 190 067,8",00,"3 190 067,8",00,00,00,00,"3 180 000,0",00,"3 180 000,0",00,00,00,00
10.12.2025,"4 815 340,9",00,"3 280 355,3",00,00,"1 534 985,6",00,"4 804 250,0",00,"3 270 000,0",00,00,"1 534 250,0",00
09.12.2025,"4 032 742,7",00,"3 280 355,3",00,00,"752 387,4",00,"4 022 026,8",00,"3 270 000,0",00,00,"752 026,8",00
08.12.2025,"3 280 355,3",00,"3 280 355,3",00,00,00,00,"3 270 000,0",00,"3 270 000,0",00,00,00,00
05.12.2025,"3 280 355,3",00,"3 280 355,3",00,00,00,00,"3 270 000,0",00,"3 270 000,0",00,00,00,00
04.12.2025,"3 280 355,3",00,"3 280 355,3",00,00,00,00,"3 270 000,0",00,"3 270 000,0",00,00,00,00
03.12.2025,"2 856 794,1",00,"2 856 794,1",00,00,00,00,"2 850 000,0",00,"2 850 000,0",00,00,00,00
02.12.2025,"2 857 144,3",00,"2 857 144,3",00,00,00,00,"2 850 000,0",00,"2 850 000,0",00,00,00,00
01.12.2025,"2 857 144,3",00,"2 857 144,3",00,00,00,00,"2 850 000,0",00,"2 850 000,0",00,00,00,00
28.11.2025,"2 857 173,0",00,"2 857 168,2",00,00,48,00,"2 850 004,8",00,"2 850 000,0",00,00,48,00
27.11.2025,"2 859 028,0",00,"2 859 028,0",00,00,00,00,"2 850 000,0",00,"2 850 000,0",00,00,00,00
26.11.2025,"2 832 344,7",00,"2 832 344,7",00,00,00,00,"2 830 000,0",00,"2 830 000,0",00,00,00,00
25.11.2025,"2 832 344,7",00,"2 832 344,7",00,00,00,00,"2 830 000,0",00,"2 830 000,0",00,00,00,00
24.11.2025,"2 832 947,4",00,"2 832 947,4",00,00,00,00,"2 830 000,0",00,"2 830 000,0",00,00,00,00
21.11.2025,"2 833 375,1",00,"2 833 375,1",00,00,00,00,"2 830 000,0",00,"2 830 000,0",00,00,00,00
20.11.2025,"2 838 965,0",00,"2 838 965,0",00,00,00,00,"2 830 000,0",00,"2 830 000,0",00,00,00,00
19.11.2025,"2 317 318,6",00,"2 317 318,6",00,00,00,00,"2 310 000,0",00,"2 310 000,0",00,00,00,00
18.11.2025,"2 317 318,6",00,"2 317 318,6",00,00,00,00,"2 310 000,0",00,"2 310 000,0",00,00,00,00
17.11.2025,"2 317 328,6",00,"2 317 318,6",00,00,100,00,"2 310 010,0",00,"2 310 000,0",00,00,100,00
14.11.2025,"2 317 318,6",00,"2 317 318,6",00,00,00,00,"2 310 000,0",00,"2 310 000,0",00,00,00,00
13.11.2025,"2 317 318,6",00,"2 317 318,6",00,00,00,00,"2 310 000,0",00,"2 310 000,0",00,00,00,00
12.11.2025,"2 977 104,0","850 384,4","2 126 719,6",00,00,00,00,"2 970 000,0","850 000,0","2 120 000,0",00,00,00,00
11.11.2025,"2 126 719,6",00,"2 126 719,6",00,00,00,00,"2 120 000,0",00,"2 120 000,0",00,00,00,00
10.11.2025,"2 126 719,6",00,"2 126 719,6",00,00,00,00,"2 120 000,0",00,"2 120 000,0",00,00,00,00
07.11.2025,"2 126 719,6",00,"2 126 719,6",00,00,00,00,"2 120 000,0",00,"2 120 000,0",00,00,00,00
06.11.2025,"2 126 719,6",00,"2 126 719,6",00,00,00,00,"2 120 000,0",00,"2 120 000,0",00,00,00,00
05.11.2025,"1 684 870,4",00,"1 684 870,4",00,00,00,00,"1 680 000,0",00,"1 680 000,0",00,00,00,00
03.11.2025,"1 685 351,6",00,"1 685 351,6",00,00,00,00,"1 680 000,0",00,"1 680 000,0",00,00,00,00
01.11.2025,"1 685 351,6",00,"1 685 351,6",00,00,00,00,"1 680 000,0",00,"1 680 000,0",00,00,00,00
31.10.2025,"1 685 395,8",00,"1 685 351,6",00,00,442,00,"1 680 044,1",00,"1 680 000,0",00,00,441,00
30.10.2025,"1 700 358,8",00,"1 685 351,6",00,00,"15 007,2",00,"1 695 000,0",00,"1 680 000,0",00,00,"15 000,0",00
29.10.2025,"640 153,3",00,"588 968,9",00,00,"51 184,4",00,"641 159,9",00,"590 000,0",00,00,"51 159,9",00
28.10.2025,"642 297,4",00,"590 545,9",00,00,"51 751,5",00,"641 726,7",00,"590 000,0",00,00,"51 726,7",00
27.10.2025,"646 731,9",00,"590 545,9",00,00,"56 186,0",00,"646 103,0",00,"590 000,0",00,00,"56 103,0",00
24.10.2025,"593 893,8",00,"591 129,5",00,00,"2 764,3",00,"592 763,0",00,"590 000,0",00,00,"2 763,0",00
23.10.2025,"591 929,9",00,"591 929,9",00,00,00,00,"590 000,0",00,"590 000,0",00,00,00,00
22.10.2025,"992 807,9",00,"992 807,9",00,00,00,00,"990 000,0",00,"990 000,0",00,00,00,00
21.10.2025,"992 807,9",00,"992 807,9",00,00,00,00,"990 000,0",00,"990 000,0",00,00,00,00
20.10.2025,"992 807,9",00,"992 807,9",00,00,00,00,"990 000,0",00,"990 000,0",00,00,00,00
17.10.2025,"992 807,9",00,"992 807,9",00,00,00,00,"990 000,0",00,"990 000,0",00,00,00,00
16.10.2025,"993 251,8",00,"993 251,8",00,00,00,00,"990 000,0",00,"990 000,0",00,00,00,00
15.10.2025,"1 472 383,2",00,"1 462 467,6",00,00,"9 915,7",00,"1 469 910,8",00,"1 460 000,0",00,00,"9 910,8",00
14.10.2025,"1 478 041,0",00,"1 462 467,6",00,00,"15 573,5",00,"1 475 565,8",00,"1 460 000,0",00,00,"15 565,8",00
13.10.2025,"1 485 782,5",00,"1 462 467,6",00,00,"23 315,0",00,"1 483 280,5",00,"1 460 000,0",00,00,"23 280,5",00
10.10.2025,"1 470 660,2",00,"1 463 953,8",00,00,"6 706,4",00,"1 466 703,1",00,"1 460 000,0",00,00,"6 703,1",00
09.10.2025,"1 469 724,9",00,"1 464 792,4",00,00,"4 932,4",00,"1 464 930,0",00,"1 460 000,0",00,00,"4 930,0",00
08.10.2025,"1 497 675,9",00,"1 494 050,8",00,00,"3 625,1",00,"1 493 623,4",00,"1 490 000,0",00,00,"3 623,4",00
07.10.2025,"2 308 074,9",00,"1 494 050,8",00,00,"814 024,1",00,"2 303 622,9",00,"1 490 000,0",00,00,"813 622,9",00
06.10.2025,"1 497 667,1",00,"1 494 050,8",00,00,"3 616,3",00,"1 493 611,0",00,"1 490 000,0",00,00,"3 611,0",00
03.10.2025,"1 494 893,7",00,"1 494 893,7",00,00,00,00,"1 490 000,0",00,"1 490 000,0",00,00,00,00
02.10.2025,"1 494 893,7",00,"1 494 893,7",00,00,00,00,"1 490 000,0",00,"1 490 000,0",00,00,00,00
01.10.2025,"1 306 269,2",00,"1 301 736,8",00,00,"4 532,4",00,"1 304 530,2",00,"1 300 000,0",00,00,"4 530,2",00
30.09.2025,"1 306 819,3",00,"1 302 274,9",00,00,"4 544,4",00,"1 304 542,2",00,"1 300 000,0",00,00,"4 542,2",00
29.09.2025,"1 322 696,4",00,"1 302 709,4",00,00,"19 987,0",00,"1 319 957,5",00,"1 300 000,0",00,00,"19 957,5",00
26.09.2025,"1 310 644,5",00,"1 304 213,8",00,00,"6 430,8",00,"1 306 427,6",00,"1 300 000,0",00,00,"6 427,6",00
25.09.2025,"1 308 810,5",00,"1 304 266,6",00,00,"4 543,9",00,"1 304 541,6",00,"1 300 000,0",00,00,"4 541,6",00
24.09.2025,"1 346 500,9",00,"1 332 735,9",00,00,"13 764,9",00,"1 343 758,2",00,"1 330 000,0",00,00,"13 758,2",00
23.09.2025,"1 358 611,9",00,"1 332 817,0",00,00,"25 794,9",00,"1 355 782,1",00,"1 330 000,0",00,00,"25 782,1",00
22.09.2025,"1 335 298,9",00,"1 334 366,7",00,00,9322,00,"1 330 930,8",00,"1 330 000,0",00,00,9308,00
19.09.2025,"1 349 408,0",00,"1 334 366,7",00,00,"15 041,3",00,"1 345 033,8",00,"1 330 000,0",00,00,"15 033,8",00
18.09.2025,"1 342 852,5",00,"1 334 366,7",00,00,"8 485,8",00,"1 338 481,6",00,"1 330 000,0",00,00,"8 481,6",00
17.09.2025,"819 082,1",00,"748 158,4",00,00,"70 923,7",00,"817 933,2",00,"747 044,5",00,00,"70 888,7",00
16.09.2025,"828 840,2",00,"748 553,3",00,00,"80 287,0",00,"827 291,9",00,"747 044,5",00,00,"80 247,4",00
15.09.2025,"806 245,7",00,"749 099,0",00,00,"57 146,6",00,"804 102,1",00,"747 044,5",00,00,"57 057,5",00
12.09.2025,"787 246,4",00,"749 137,6",00,00,"38 108,7",00,"785 133,4",00,"747 044,5",00,00,"38 088,9",00
11.09.2025,"775 644,0",00,"749 627,9",00,00,"26 016,1",00,"773 047,1",00,"747 044,5",00,00,"26 002,5",00
10.09.2025,"1 413 947,0","850 419,2","561 950,0",00,00,"1 577,8",00,"1 411 577,0","850 000,0","560 000,0",00,00,"1 577,0",00
09.09.2025,"2 062 731,8",00,"561 950,0",00,00,"1 500 781,8",00,"2 060 001,0",00,"560 000,0",00,00,"1 500 001,0",00
08.09.2025,"561 950,0",00,"561 950,0",00,00,00,00,"560 000,0",00,"560 000,0",00,00,00,00
05.09.2025,"561 950,0",00,"561 950,0",00,00,00,00,"560 000,0",00,"560 000,0",00,00,00,00
04.09.2025,"561 950,0",00,"561 950,0",00,00,00,00,"560 000,0",00,"560 000,0",00,00,00,00
03.09.2025,"458 538,0",00,"451 128,1",00,00,"7 409,9",00,"457 406,0",00,"450 000,0",00,00,"7 406,0",00
02.09.2025,"470 034,2",00,"451 133,8",00,00,"18 900,4",00,"468 890,6",00,"450 000,0",00,00,"18 890,6",00
01.09.2025,"483 055,1",00,"451 542,0",00,00,"31 513,1",00,"481 464,0",00,"450 000,0",00,00,"31 464,0",00
29.08.2025,"460 361,8",00,"451 568,9",00,00,"8 792,8",00,"458 788,2",00,"450 000,0",00,00,"8 788,2",00
28.08.2025,"454 815,8",00,"451 568,9",00,00,"3 246,9",00,"453 245,2",00,"450 000,0",00,00,"3 245,2",00
27.08.2025,"316 271,5",00,"310 186,0",00,00,"6 085,6",00,"316 082,4",00,"310 000,0",00,00,"6 082,4",00
26.08.2025,"321 461,3",00,"310 186,0",00,00,"11 275,3",00,"321 269,4",00,"310 000,0",00,00,"11 269,4",00
25.08.2025,"310 186,0",00,"310 186,0",00,00,00,00,"310 000,0",00,"310 000,0",00,00,00,00
22.08.2025,"311 084,3",00,"311 084,3",00,00,00,00,"310 000,0",00,"310 000,0",00,00,00,00
21.08.2025,"311 084,3",00,"311 084,3",00,00,00,00,"310 000,0",00,"310 000,0",00,00,00,00
20.08.2025,"524 276,8",00,"501 773,0",00,00,"22 503,8",00,"522 492,1",00,"500 000,0",00,00,"22 492,1",00
19.08.2025,"524 951,7",00,"501 773,0",00,00,"23 178,7",00,"523 166,7",00,"500 000,0",00,00,"23 166,7",00
18.08.2025,"524 890,5",00,"501 773,0",00,00,"23 117,5",00,"523 081,5",00,"500 000,0",00,00,"23 081,5",00
15.08.2025,"522 180,8",00,"501 773,0",00,00,"20 407,9",00,"520 397,2",00,"500 000,0",00,00,"20 397,2",00
14.08.2025,"517 438,3",00,"501 773,0",00,00,"15 665,3",00,"515 657,2",00,"500 000,0",00,00,"15 657,2",00
13.08.2025,"1 609 297,6",00,"1 605 541,6",00,00,"3 756,0",00,"1 603 754,0",00,"1 600 000,0",00,00,"3 754,0",00
