date,actual_reserves,required_reserves,spread,ruonia,m1_mad_score_spread,m1_mad_score_ruonia,m1_flag_end_of_period,repo_outstanding,cover_ratio_proxy,rate_spread_proxy,repo_delta_7d,repo_delta_30d,repo_rolling_7,repo_rolling_30,key_rate,m2_mad_score_repo_outstanding,m2_mad_score_cover_ratio_proxy,m2_mad_score_rate_spread_proxy,m2_mad_score_repo_delta_7d,m2_mad_score_repo_delta_30d,m2_mad_score_repo_rolling_7,m2_mad_score_repo_rolling_30,m2_flag_demand,offered_volume,demand_volume,placed_volume,cover_ratio,auction_yield,yield_spread,m3_mad_score_cover_ratio,m3_mad_score_yield_spread,m3_flag_nedospros,m3_flag_perespros,m4_tax_week_flag,m4_main_tax_day_flag,m4_vat_period_flag,m4_profit_tax_flag,m4_end_of_month_flag,m4_end_of_quarter_flag,m4_seasonal_factor,liquidity_deficit,weekly_delta,monthly_delta,liquidity_deficit_rolling_7,liquidity_deficit_rolling_30,num_placements,placements_delta_7d,m5_mad_score_liquidity_deficit,m5_mad_score_weekly_delta,m5_mad_score_monthly_delta,m5_mad_score_liquidity_deficit_rolling_7,m5_mad_score_liquidity_deficit_rolling_30,m5_mad_score_num_placements,m5_mad_score_placements_delta_7d,m5_flag_budget_drain,m1_score,m2_score,m3_score,m4_score,m5_score,m1_adjusted_score,m2_adjusted_score,m3_adjusted_score,m5_adjusted_score,double_count_correction_flag,m1_contribution,m2_contribution,m3_contribution,m5_contribution,raw_lsi_before_seasonal,raw_lsi,m4_contribution,lsi,status
2020-06-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,Норма
2020-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,Норма
2020-06-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.4,-1554.1,263.9000000000001,217.70000000000005,-2684.828571428571,-1917.4733333333331,2.0,0.0,3.0519645120405587,0.8836783551612456,0.3989456754824878,0.9110796674032977,3.4653580122879606,0.0,0.0,1.0,0.0,0.0,0.0,25.0,106.69177085368584,0.0,0.0,0.0,93.64534229153313,1,0.0,0.0,0.0,23.41133557288328,23.41133557288328,35.275869802036596,11.864534229153314,35.275869802036596,Норма
2020-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.4,-1912.9,-466.5,-249.5,-2751.4714285714285,-1925.7900000000002,2.0,0.0,2.35234474017744,-1.177309974569088,-0.43620920876173397,0.7643750497888949,3.4273399785338574,0.0,0.0,1.0,0.0,0.0,0.0,30.0,67.04689480354881,0.0,0.0,0.0,54.00046624139609,1,0.0,0.0,0.0,13.500116560349023,13.500116560349023,21.90016318448863,8.400046624139607,21.90016318448863,Норма
2020-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185105.2796016888,280790.9328221014,118173.78320520133,1.5169255756848743,11.923503285933622,-0.2898767887678737,-0.4459817396113764,-0.08246282093403721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Норма
2020-07-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2130.2,-619.6999999999998,-470.0999999999999,-2840.0,-1941.4599999999998,2.0,0.0,1.9181377303588751,-1.6055900621118016,-0.8224799286351457,0.5667583647879203,3.3690367742244876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.3627546071775,0.0,0.0,0.0,38.3627546071775,0,0.0,0.0,0.0,9.590688651794375,9.590688651794375,9.590688651794375,0.0,9.590688651794375,Норма
2020-07-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1941.1,-384.0,-356.0999999999999,-2894.8571428571427,-1953.3299999999997,2.0,0.0,2.2849660523763338,-0.9400960723368188,-0.6084476920335056,0.4439255325954832,3.3076762123964474,0.0,0.0,1.0,0.0,0.0,0.0,0.0,65.69932104752667,0.0,0.0,0.0,65.69932104752667,0,0.0,0.0,0.0,16.424830261881667,16.424830261881667,16.424830261881667,0.0,16.424830261881667,Норма
2020-07-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Норма
2020-07-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Норма
2020-07-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2112.6,-427.89999999999986,-411.5999999999999,-2955.9857142857145,-1967.05,2.0,0.0,1.9492149641403385,-1.0720182180472515,-0.7003036256474368,0.3131829283969665,3.2491231387378807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.98429928280677,0.0,0.0,0.0,38.98429928280677,0,0.0,0.0,0.0,9.746074820701692,9.746074820701692,9.746074820701692,0.0,9.746074820701692,Норма
2020-07-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2131.9,-523.9000000000001,-660.8000000000002,-3030.828571428571,-1989.0766666666666,2.0,0.0,1.9118046132971513,-1.3441410693970421,-1.1460089686098656,0.14511609932047403,3.18665090995036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.23609226594303,0.0,0.0,0.0,38.23609226594303,0,0.0,0.0,0.0,9.559023066485757,9.559023066485757,9.559023066485757,0.0,9.559023066485757,Норма
2020-07-08,2589.6,2528.5,61.09999999999991,0.19,-1.2948207171314787,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186854.50184250364,216401.0047263017,151629.30623939232,1.1581257213096332,12.315602200925206,-0.09382733127208098,-1.3187145376715532,0.05758321381493679,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1929.3,7503.7,-258.39999999999986,-1958.8714285714286,-1997.6899999999998,2.0,0.0,2.303524614040198,21.428672716959735,-0.4236740554608267,2.5559218461043676,3.159546581650726,0.0,0.0,1.0,10.0,0.0,21.151664276298735,0.0,166.07049228080396,10.0,0.0,21.151664276298735,166.07049228080396,0,2.0,0.0,5.287916069074684,41.51762307020099,48.80553913927567,48.80553913927567,0.0,48.80553913927567,Напряжение
2020-07-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2087.5,-533.4000000000001,-496.79999999999995,-2035.0714285714287,-2014.25,2.0,0.0,1.9831721470019346,-1.3622492229443357,-0.8512931034482751,2.384053305864933,3.1103674825603953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.66344294003869,0.0,0.0,0.0,39.66344294003869,0,0.0,0.0,0.0,9.915860735009673,9.915860735009673,9.915860735009673,0.0,9.915860735009673,Норма
2020-07-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2117.0,-204.0999999999999,-730.0999999999999,-2064.2285714285713,-2038.5866666666666,2.0,0.0,1.926112185686654,-0.43176038428934693,-1.2707509881422923,2.311509082739584,3.0335457994784116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.52224371373308,0.0,0.0,0.0,38.52224371373308,0,0.0,0.0,0.0,9.63056092843327,9.63056092843327,9.63056092843327,0.0,9.63056092843327,Норма
2020-07-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Норма
2020-07-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Норма
2020-07-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2171.8,-41.600000000000364,-523.0000000000002,-2070.1714285714284,-2056.02,2.0,0.0,1.8328788469030008,0.031782065834277416,-0.9046759342841677,2.2988594130462636,2.9562492422193447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.29321825474557,0.0,0.0,0.0,37.29321825474557,0,0.0,0.0,0.0,9.323304563686392,9.323304563686392,9.323304563686392,0.0,9.323304563686392,Норма
2020-07-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2138.8,-197.70000000000027,-259.4000000000001,-2098.414285714286,-2064.6666666666665,2.0,0.0,1.8733860088649061,-0.4138817480719806,-0.428855182376309,2.2224168683908787,2.925595349358859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.46772017729812,0.0,0.0,0.0,37.46772017729812,0,0.0,0.0,0.0,9.36693004432453,9.36693004432453,9.36693004432453,0.0,9.36693004432453,Норма
2020-07-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159966.95336229214,163752.5816660868,137237.6460515781,1.0236650647163417,15.09032520665641,2.680895674459123,-1.6142243213188257,1.4477306718904,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2008.0,104.59999999999991,-41.40000000000009,-2083.4714285714285,-2066.0466666666666,2.0,0.0,2.1060649611957456,0.45412778176597235,-0.03475326096871287,2.2543774396558587,2.8946801446859514,0.0,0.0,1.0,0.0,0.0,48.954613437808,0.0,71.20385485923435,0.0,0.0,48.954613437808,71.20385485923435,0,0.0,0.0,12.238653359452,17.80096371480859,30.03961707426059,30.03961707426059,0.0,30.03961707426059,Норма
2020-07-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1772.5,359.4000000000001,-53.299999999999955,-2032.1285714285716,-2067.8233333333333,2.0,0.0,2.555107526881719,1.1848232250646729,-0.05613841339959463,2.36849826195108,2.864485334170416,0.0,0.0,1.0,0.0,0.0,0.0,0.0,94.79861503892784,0.0,0.0,0.0,94.79861503892784,0,0.0,0.0,0.0,23.69965375973196,23.69965375973196,23.69965375973196,0.0,23.69965375973196,Норма
2020-07-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1765.7,163.5999999999999,-21.799999999999955,-2008.7571428571428,-2068.55,2.0,0.0,2.5667946257197696,0.6117278679191573,0.0018453589223108087,2.416740957717781,2.8444900070190986,0.0,0.0,1.0,0.0,0.0,0.0,0.0,83.60735705122475,0.0,0.0,0.0,83.60735705122475,0,0.0,0.0,0.0,20.901839262806188,20.901839262806188,20.901839262806188,0.0,20.901839262806188,Норма
2020-07-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Норма
2020-07-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Норма
2020-07-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.15,-1985.2,102.29999999999995,-203.4000000000001,-1994.142857142857,-2075.33,2.0,0.0,2.1284562211981557,0.4396107613050953,-0.3353038980232772,2.4389068543529238,2.7777818371130834,0.0,0.0,1.0,0.0,0.0,0.0,10.0,71.36133965006502,0.0,0.0,0.0,58.3149110879123,1,0.0,0.0,0.0,14.578727771978075,14.578727771978075,17.765536937774787,3.1868091657967117,17.765536937774787,Норма
2020-07-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.15,-1998.2,118.79999999999995,-243.79999999999995,-1977.1714285714284,-2083.4566666666665,2.0,0.0,2.1028988289498938,0.4866723989681855,-0.41437908496732,2.4751386468071632,2.7228150982401096,0.0,0.0,1.0,0.0,0.0,0.0,10.0,71.79142455836158,0.0,0.0,0.0,58.744995996208864,1,0.0,0.0,0.0,14.686248999052216,14.686248999052216,17.889186348910048,3.202937349857832,17.889186348910048,Норма
2020-07-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76952.46633053629,92637.19907695122,75851.85729921184,1.203823652370592,7.809769527094898,-4.309783216334515,-1.141383538724409,-2.2013623918034364,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.15,-2082.6,89.20000000000027,-449.29999999999995,-1964.4285714285713,-2098.4333333333334,2.0,0.0,1.9285509873127917,0.398824035565754,-0.796771484557245,2.5030127168363308,2.6780961781391928,0.0,0.0,0.0,0.0,0.0,0.0,10.0,46.54750045757092,0.0,0.0,0.0,33.5010718954182,1,0.0,0.0,0.0,8.37526797385455,8.37526797385455,10.631558169932731,2.256290196078181,10.631558169932731,Норма
2020-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.15,-1990.5,148.30000000000018,-483.4000000000001,-1943.2428571428572,-2114.5466666666666,2.0,0.0,2.091012514220707,0.5651176133103838,-0.8590078328981717,2.552191867852604,2.633526199983704,0.0,0.0,1.0,0.0,0.0,0.0,10.0,73.12260255062182,0.0,0.0,0.0,60.0761739884691,1,0.0,0.0,0.0,15.019043497117275,15.019043497117275,18.271900021684864,3.252856524567589,18.271900021684864,Норма
2020-07-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.15,-2030.7,-22.700000000000045,-383.79999999999995,-1946.4857142857145,-2127.3399999999997,2.0,0.0,2.011363636363636,0.07393555811277486,-0.6756503836795801,2.5251304760398554,2.5758900855669804,0.0,0.0,1.0,0.0,0.0,0.0,10.0,61.70598388952822,0.0,0.0,0.0,48.6595553273755,1,0.0,0.0,0.0,12.164888831843875,12.164888831843875,14.989622156620456,2.824733324776581,14.989622156620456,Норма
2020-07-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,2.5,2.5,2.5,Норма
2020-07-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,Норма
2020-07-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.15,-1976.4,-203.9000000000001,-266.70000000000005,-1975.6142857142859,-2136.23,2.0,0.0,2.14293937068304,-0.4509860788863099,-0.4254021075984472,2.4600012687940107,2.5205110781280755,0.0,0.0,1.0,0.0,0.0,0.0,20.0,62.8587874136608,0.0,0.0,0.0,49.81235885150808,1,0.0,0.0,0.0,12.45308971287702,12.45308971287702,16.32105316980857,3.8679634569315517,16.32105316980857,Норма
2020-07-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.25,-1341.4,424.29999999999995,437.5,-1915.0,-2121.6466666666665,2.0,0.0,3.3612816577129716,1.3749999999999993,0.8898179115570417,2.592368396032074,2.547919114244011,0.0,0.0,1.0,0.0,0.0,0.0,30.0,132.52199138540024,0.0,0.0,0.0,119.47556282324751,1,0.0,0.0,0.0,29.86889070581188,29.86889070581188,40.33611338226485,10.46722267645297,40.33611338226485,Напряжение
2020-07-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178157.76400543688,291621.5189004408,111101.94970688436,1.6368723559616594,14.707499012725114,2.587946269295701,-0.08978475719556313,1.3880206852156416,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.15,-1270.8,714.4000000000001,490.5,-1812.9428571428568,-2105.2966666666666,2.0,0.0,3.4735036218070916,2.215301974448318,0.9816462736373747,2.81832873847324,2.585401699686527,0.0,0.0,1.0,0.0,0.0,27.760413704312832,15.0,153.40903739785568,0.0,0.0,27.760413704312832,140.36260883570296,1,0.0,0.0,6.940103426078208,35.09065220892574,42.03075563500395,49.835368980254536,7.804613345250587,49.835368980254536,Напряжение
2020-07-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.15,-1612.7,385.5,39.299999999999955,-1757.8714285714286,-2103.9866666666667,2.0,0.0,2.8030303030303028,1.258410672853831,0.14113053179620647,2.940207230900852,2.580931636872351,0.0,0.0,1.0,0.0,0.0,0.0,15.0,104.0514301536068,0.0,0.0,0.0,91.00500159145409,1,0.0,0.0,0.0,22.751250397863522,22.751250397863522,27.663937957543048,4.912687559679526,27.663937957543048,Норма
2020-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-1756.1,326.5,61.90000000000009,-1711.2285714285715,-2101.9233333333336,2.0,0.0,2.5314393939393938,1.0872969837587032,0.18370011189854538,3.0436642479166003,2.5851763352360715,0.0,0.0,1.0,0.0,0.0,0.0,5.0,96.04872979193286,0.0,0.0,0.0,96.04872979193286,0,0.0,0.0,0.0,24.012182447983214,24.012182447983214,24.512182447983214,0.5,24.512182447983214,Норма
2020-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Норма
2020-08-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Норма
